City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Coahuayana,MX,2022-11-28 23:49:45,18.7333,-103.6833,78.01,78,23,3.47
294,Pata,PH,2022-11-28 23:49:45,17.7152,121.5018,78.15,78,2,3.87
295,Yeppoon,AU,2022-11-28 23:49:45,-23.1333,150.7333,71.38,65,100,4.54
296,Eenhana,NA,2022-11-28 23:49:46,-17.4667,16.3333,73.47,57,96,7.92
297,Isabela,PH,2022-11-28 23:49:46,6.7085,121.9711,78.85,78,16,4.74
298,Bambous Virieux,MU,2022-11-28 23:49:46,-20.3428,57.7575,73.65,88,40,3.44
299,Honiara,SB,2022-11-28 23:49:47,-9.4333,159.95,84.18,77,81,6.26
300,Inuvik,CA,2022-11-28 23:49:47,68.3499,-133.7218,-8.39,76,75,2.3
301,Soe,ID,2022-11-28 23:49:48,-9.8607,124.284,73.33,78,96,3.47
302,Buraydah,SA,2022-11-28 23:48:35,26.326,43.975,66.65,27,100,10.98
303,Volodarka,UA,2022-11-28 23:49:48,49.5248,29.9122,35.58,99,100,7.49
304,Ati,TD,2022-11-28 23:49:48,13.2154,18.3353,71.94,19,2,9.04
305,Umm Kaddadah,SD,2022-11-28 23:49:49,13.6017,26.6876,73.83,27,53,8.43
306,Verkhnyaya Inta,RU,2022-11-28 23:49:49,65.9811,60.3094,4.55,97,98,6.89
307,Hasaki,JP,2022-11-28 23:49:50,35.7333,140.8333,64.8,67,99,23.96
308,Krian,ID,2022-11-28 23:49:50,-7.4104,112.5792,78.62,79,97,1.95
309,Songea,TZ,2022-11-28 23:49:50,-10.6833,35.65,64.2,68,25,5.01
310,Jaslo,PL,2022-11-28 23:49:51,49.7451,21.4725,35.19,93,10,5.55
311,Coos Bay,US,2022-11-28 23:49:51,43.3665,-124.2179,46.15,90,40,5.75
312,Khonsa,IN,2022-11-28 23:49:51,27.0167,95.5667,57.87,58,25,3.47
313,Bud,US,2022-11-28 23:49:52,39.447,-86.1758,45.68,89,100,4.83
314,Garissa,KE,2022-11-28 23:49:52,-0.4536,39.6401,76.78,83,100,7.16
315,Mastung,PK,2022-11-28 23:49:52,29.7994,66.845,44.98,32,0,2.71
316,Palimbang,PH,2022-11-28 23:49:53,6.2106,124.1894,82.96,73,86,1.5
317,Severo-Kurilsk,RU,2022-11-28 23:49:53,50.6789,156.125,31.68,64,95,22.79
318,Dalvik,IS,2022-11-28 23:49:53,65.9702,-18.5286,26.53,70,7,9.24
319,Mount Isa,AU,2022-11-28 23:49:54,-20.7333,139.5,82.17,24,100,16.11
320,Tiksi,RU,2022-11-28 23:49:54,71.6872,128.8694,-27.9,99,48,7.25
321,Moose Factory,CA,2022-11-28 23:50:55,51.2585,-80.6094,23.0,68,100,5.75
322,Rawah,IQ,2022-11-28 23:50:55,34.4816,41.9093,59.63,48,94,3.38
323,Yellowknife,CA,2022-11-28 23:50:55,62.456,-114.3525,-12.44,70,75,11.5
324,Nasice,HR,2022-11-28 23:50:56,45.4886,18.0878,34.75,97,53,4.14
325,Ixtapa,MX,2022-11-28 23:50:56,20.7,-105.2,77.23,74,8,3.0
326,Constitucion,CL,2022-11-28 23:50:56,-35.3333,-72.4167,56.48,93,11,7.47
327,Mayumba,GA,2022-11-28 23:50:57,-3.432,10.6554,75.7,86,100,2.13
328,Asfi,MA,2022-11-28 23:50:57,32.2994,-9.2372,59.13,65,5,19.95
329,Chumikan,RU,2022-11-28 23:50:57,54.7183,135.315,-5.69,80,38,7.29
330,Entre Rios,BR,2022-11-28 23:50:58,-11.9419,-38.0844,72.0,97,100,2.28
331,Koutiala,ML,2022-11-28 23:50:58,12.3917,-5.4642,75.06,20,95,4.92
332,Port-Gentil,GA,2022-11-28 23:50:58,-0.7193,8.7815,78.6,83,57,5.99
333,Kutum,SD,2022-11-28 23:50:59,14.2,24.6667,66.56,29,12,1.97
334,Quesnel,CA,2022-11-28 23:50:59,52.9999,-122.5029,18.1,53,0,14.97
335,Batagay-Alyta,RU,2022-11-28 23:50:59,67.8006,130.4114,-32.04,91,11,4.29
336,Bacolod,PH,2022-11-28 23:51:00,10.6667,122.95,82.49,77,82,9.66
337,Kungurtug,RU,2022-11-28 23:51:00,50.5994,97.5228,-20.92,96,100,0.87
338,Skjervoy,NO,2022-11-28 23:51:00,70.0311,20.9714,30.2,68,97,10.07
339,Kismayo,SO,2022-11-28 23:51:01,-0.3582,42.5454,78.89,80,11,12.28
340,Formosa,AR,2022-11-28 23:51:01,-26.1775,-58.1781,82.38,65,0,4.61
341,Tateyama,JP,2022-11-28 23:51:01,34.9833,139.8667,71.1,64,75,8.05
342,Ponta Delgada,PT,2022-11-28 23:51:02,37.7333,-25.6667,69.49,94,75,14.97
343,Garowe,SO,2022-11-28 23:51:02,8.4054,48.4845,70.11,65,69,7.02
344,Sur,OM,2022-11-28 23:51:02,22.5667,59.5289,75.15,62,54,3.33
345,Ngunguru,NZ,2022-11-28 23:51:03,-35.6167,174.5,66.25,59,90,12.35
346,Tucano,BR,2022-11-28 23:51:03,-10.9631,-38.7867,75.61,85,96,3.96
347,Shenjiamen,CN,2022-11-28 23:51:04,29.9576,122.298,62.91,93,100,17.09
348,Brae,GB,2022-11-28 23:51:04,60.3964,-1.353,47.07,81,19,9.04
349,Berlevag,NO,2022-11-28 23:51:05,70.8578,29.0864,35.6,80,100,19.57
350,Ust-Ilimsk,RU,2022-11-28 23:51:05,58.0006,102.6619,-2.76,95,100,9.95
351,Ventnor City,US,2022-11-28 23:51:05,39.3404,-74.4774,48.04,66,75,8.05
352,Ola,RU,2022-11-28 23:51:06,59.5833,151.2833,10.15,96,100,16.08
353,Poum,NC,2022-11-28 23:51:06,-20.2333,164.0167,81.41,79,60,17.47
354,Kitoy,RU,2022-11-28 23:51:06,52.6,103.9,2.28,92,100,13.22
355,Yulara,AU,2022-11-28 23:51:07,-25.2406,130.9889,75.11,27,0,17.45
356,Gizo,SB,2022-11-28 23:51:07,-8.103,156.8419,83.71,73,99,7.67
357,Ganzhou,CN,2022-11-28 23:51:08,28.8184,115.4327,54.41,92,100,8.01
358,Phan Thiet,VN,2022-11-28 23:51:08,10.9333,108.1,76.32,86,79,5.61
359,Camocim,BR,2022-11-28 23:51:08,-2.9022,-40.8411,78.69,77,91,11.77
360,Jishou,CN,2022-11-28 23:51:09,28.3167,109.7167,47.44,89,100,8.21
361,Touros,BR,2022-11-28 23:51:09,-5.1989,-35.4608,78.31,77,32,10.0
362,Maryville,US,2022-11-28 23:49:17,35.7565,-83.9705,53.8,74,0,1.01
363,Awbari,LY,2022-11-28 23:51:10,26.5921,12.7805,61.54,57,100,5.14
364,Roura,GF,2022-11-28 23:51:10,4.7263,-52.3274,76.91,94,75,0.0
365,Sibolga,ID,2022-11-28 23:52:10,1.7427,98.7792,75.99,89,100,3.74
366,Porto Novo,BJ,2022-11-28 23:52:11,6.4965,2.6036,82.22,83,19,5.61
367,Ugoofaaru,MV,2022-11-28 23:52:11,5.6667,73.0,80.1,73,95,1.81
368,Dunedin,NZ,2022-11-28 23:52:11,-45.8742,170.5036,61.93,68,100,4.88
369,Leshukonskoye,RU,2022-11-28 23:52:12,64.8989,45.7622,17.91,97,94,4.09
370,Dori,BF,2022-11-28 23:52:12,14.0354,-0.0345,74.86,13,100,7.38
371,Wuxi,CN,2022-11-28 23:52:12,31.5689,120.2886,54.99,84,100,14.88
372,Atikokan,CA,2022-11-28 23:52:13,48.7555,-91.6216,29.3,95,100,8.77
373,Kendari,ID,2022-11-28 23:52:13,-3.945,122.4989,80.82,83,90,3.56
374,Slonim,BY,2022-11-28 23:52:14,53.0867,25.3219,28.47,95,100,7.7
375,Kieta,PG,2022-11-28 23:52:14,-6.2167,155.6333,83.03,78,97,5.41
376,Muravlenko,RU,2022-11-28 23:52:14,63.7898,74.523,-3.44,91,89,8.57
377,Mountain Home,US,2022-11-28 23:52:12,43.133,-115.6912,31.48,93,75,9.22
378,Mitsamiouli,KM,2022-11-28 23:52:15,-11.3847,43.2844,77.81,78,6,12.33
379,Namibe,AO,2022-11-28 23:52:15,-15.1961,12.1522,71.1,82,100,6.67
380,Krasnoarmeysk,RU,2022-11-28 23:52:16,51.0239,45.6969,20.68,67,1,10.71
381,Alad,PH,2022-11-28 23:52:16,12.6168,122.2475,81.91,81,100,16.67
382,Ratzeburg,DE,2022-11-28 23:52:16,53.7,10.7667,40.48,87,100,6.91
383,Taoudenni,ML,2022-11-28 23:52:17,22.6783,-3.9836,63.77,24,70,10.92
384,San Andres,CO,2022-11-28 23:51:10,12.5847,-81.7006,82.42,83,20,11.5
385,Madison,US,2022-11-28 23:52:17,34.7334,-86.5667,52.92,72,0,0.0
386,Tura,IN,2022-11-28 23:52:19,25.5198,90.2201,60.12,77,0,3.6
387,Njombe,TZ,2022-11-28 23:52:19,-9.3333,34.7667,53.96,86,75,2.73
388,San Lawrenz,MT,2022-11-28 23:52:20,36.0553,14.204,57.85,75,94,13.94
389,Rocha,UY,2022-11-28 23:52:20,-34.4833,-54.3333,65.34,94,3,11.68
390,Tahta,EG,2022-11-28 23:52:20,26.7693,31.5021,62.83,36,49,2.3
391,San Policarpo,PH,2022-11-28 23:52:21,12.1791,125.5072,83.14,82,92,12.64
392,Pangkalanbuun,ID,2022-11-28 23:52:21,-2.6833,111.6167,78.78,84,70,2.26
393,Fukue,JP,2022-11-28 23:52:21,32.6881,128.8419,70.16,88,75,5.75
394,Santiago Del Estero,AR,2022-11-28 23:52:22,-27.7951,-64.2615,87.58,27,4,8.03
395,Tyukhtet,RU,2022-11-28 23:52:22,56.5389,89.3011,-6.02,88,99,7.61
396,Pardi,IN,2022-11-28 23:52:22,20.5167,72.95,68.25,55,22,4.14
397,Ust-Kuyga,RU,2022-11-28 23:52:23,70.0167,135.6,-49.85,99,96,4.34
398,Ekhabi,RU,2022-11-28 23:52:23,53.5102,142.9671,8.19,88,58,8.41
399,Cahul,MD,2022-11-28 23:52:24,45.9075,28.1944,37.99,86,100,9.31
400,Mikhaylovskoye,RU,2022-11-28 23:52:24,51.8239,79.7172,-12.23,91,15,4.59
401,Sorong,ID,2022-11-28 23:52:24,-0.8833,131.25,80.74,82,100,0.96
402,Hunchun,CN,2022-11-28 23:52:25,42.8675,130.3581,29.25,63,88,20.31
403,Trincomalee,LK,2022-11-28 23:52:25,8.5711,81.2335,80.06,71,100,10.09
404,Kochevo,RU,2022-11-28 23:52:25,59.5994,54.3125,9.0,98,100,3.09
405,Charters Towers,AU,2022-11-28 23:52:26,-20.1,146.2667,75.06,82,100,6.53
406,Petropavlovsk-Kamchatskiy,RU,2022-11-28 23:52:26,53.0452,158.6483,28.99,51,40,20.13
407,Caxito,AO,2022-11-28 23:52:26,-8.5785,13.6643,74.8,93,97,0.43
408,Tahe,CN,2022-11-28 23:52:27,52.3333,124.7333,-8.95,75,100,10.11
409,Praia Da Vitoria,PT,2022-11-28 23:52:27,38.7333,-27.0667,68.25,88,75,30.0
410,Buchanan,LR,2022-11-28 23:52:08,5.8808,-10.0467,77.58,82,40,6.96
411,Oytal,KZ,2022-11-28 23:53:28,42.9057,73.2697,33.82,70,100,5.99
412,Conceicao Do Araguaia,BR,2022-11-28 23:53:28,-8.2578,-49.2647,71.71,97,100,2.35
413,Tual,ID,2022-11-28 23:53:28,-5.6667,132.75,84.67,74,100,13.56
414,Tessalit,ML,2022-11-28 23:53:29,20.1986,1.0114,71.22,17,100,7.72
415,Troitsko-Pechorsk,RU,2022-11-28 23:53:29,62.7084,56.1964,7.59,97,96,4.41
416,Semme,FR,2022-11-28 23:53:29,46.1963,1.5007,41.41,99,53,3.85
417,Leningradskiy,RU,2022-11-28 23:53:30,69.3833,178.4167,-3.06,87,68,5.39
418,Vallenar,CL,2022-11-28 23:53:30,-28.5708,-70.7581,68.58,61,0,4.76
419,Jojoima,SL,2022-11-28 23:53:30,7.8792,-10.7878,71.67,97,88,1.81
420,Gbadolite,CD,2022-11-28 23:53:31,4.2833,21.0167,70.5,88,87,2.73
421,Urumqi,CN,2022-11-28 23:53:31,43.801,87.6005,-10.25,84,0,0.0
422,Rosita,NI,2022-11-28 23:53:31,13.9268,-84.4032,73.54,89,23,1.92
423,Aquiraz,BR,2022-11-28 23:53:32,-3.9014,-38.3911,80.69,78,51,8.52
424,Phalaborwa,ZA,2022-11-28 23:53:32,-23.943,31.1411,65.48,80,9,8.63
425,Inirida,CO,2022-11-28 23:53:32,3.8653,-67.9239,72.66,98,94,1.52
426,Ivanteyevka,RU,2022-11-28 23:53:33,55.9711,37.9208,23.54,97,98,4.94
427,Sao Raimundo Nonato,BR,2022-11-28 23:53:33,-9.0153,-42.6994,71.35,93,100,1.57
428,Iralaya,HN,2022-11-28 23:53:33,15.0,-83.2333,79.23,84,9,9.75
429,Barkhera,IN,2022-11-28 23:53:34,28.45,79.8,59.67,72,1,2.73
430,Krasnaya Gorbatka,RU,2022-11-28 23:53:34,55.8703,41.7641,7.21,95,77,4.54
431,Tacoronte,ES,2022-11-28 23:53:02,28.4769,-16.4102,61.97,79,0,4.61
432,Nordfjordeid,NO,2022-11-28 23:53:35,61.9063,5.9915,50.86,43,100,3.44
433,Jibuti,DJ,2022-11-28 23:52:09,11.5,42.5,68.67,78,33,9.8
434,Cap Malheureux,MU,2022-11-28 23:53:35,-19.9842,57.6142,73.47,77,77,7.4
435,Chernogorsk,RU,2022-11-28 23:51:20,53.8236,91.2842,-6.23,77,96,2.24
436,Mahon,ES,2022-11-28 23:49:57,39.8885,4.2658,55.96,71,40,19.57
437,Manokwari,ID,2022-11-28 23:53:36,-0.8667,134.0833,81.03,80,99,6.64
438,Atagay,RU,2022-11-28 23:53:36,55.1033,99.3875,0.86,85,100,14.63
439,Meadow Lake,US,2022-11-28 23:53:36,34.8014,-106.5436,50.49,23,90,7.09
440,Aykhal,RU,2022-11-28 23:53:37,66.0,111.5,-25.67,100,99,4.14
441,Athabasca,CA,2022-11-28 23:53:37,54.7169,-113.2854,9.01,77,100,14.85
442,Vao,NC,2022-11-28 23:53:37,-22.6667,167.4833,78.17,87,78,15.9
443,Hambantota,LK,2022-11-28 23:53:38,6.1241,81.1185,76.15,86,93,9.44
444,Victoria,HK,2022-11-28 23:50:54,22.2855,114.1577,77.38,92,16,8.01
445,Sable-Sur-Sarthe,FR,2022-11-28 23:53:38,47.8376,-0.3329,43.56,95,46,7.67
446,Diu,IN,2022-11-28 23:53:39,20.7141,70.9822,69.69,39,0,6.89
447,Tawau,MY,2022-11-28 23:53:39,4.2498,117.8871,77.13,94,98,3.0
448,Nadym,RU,2022-11-28 23:53:39,65.5333,72.5167,9.9,88,100,9.46
449,Kamenka,RU,2022-11-28 23:53:40,51.3223,42.7678,22.8,64,21,9.71
450,Sheregesh,RU,2022-11-28 23:53:40,52.9209,87.9869,-7.37,94,93,1.68
451,Gazimurskiy Zavod,RU,2022-11-28 23:53:40,51.5461,118.3266,-26.01,100,92,3.29
452,Asau,RO,2022-11-28 23:53:41,46.4333,26.4,31.28,93,100,1.19
453,Korla,CN,2022-11-28 23:53:41,41.7597,86.1469,13.89,34,54,15.88
454,Itarema,BR,2022-11-28 23:53:41,-2.9248,-39.9167,78.64,81,98,12.37
455,Koson,UZ,2022-11-28 23:53:42,39.0375,65.585,43.12,47,71,4.16
456,Solton,RU,2022-11-28 23:53:42,52.8429,86.4787,-13.0,97,89,1.12
457,Sistranda,NO,2022-11-28 23:53:42,63.7256,8.834,44.56,69,100,8.01
458,Krasnoshchekovo,RU,2022-11-28 23:53:43,51.6708,82.7289,-24.72,97,24,2.48
459,Khor,RU,2022-11-28 23:54:43,47.8861,134.9464,16.68,94,100,2.04
460,Los Llanos De Aridane,ES,2022-11-28 23:54:43,28.6585,-17.9182,65.95,89,100,11.5
461,Huilong,CN,2022-11-28 23:54:44,31.8111,121.655,57.92,88,100,21.68
462,Tooele,US,2022-11-28 23:54:00,40.5308,-112.2983,29.86,100,100,9.22
463,Hearst,CA,2022-11-28 23:54:44,49.6835,-83.6665,23.25,72,100,7.29
464,Riyadh,SA,2022-11-28 23:54:35,24.6877,46.7219,66.34,42,92,6.38
465,Nivala,FI,2022-11-28 23:54:45,63.9167,24.9667,28.69,94,92,6.2
466,Novikovo,RU,2022-11-28 23:54:45,51.1537,37.8879,26.29,77,90,9.78
467,Nadvoitsy,RU,2022-11-28 23:54:45,63.8667,34.3167,18.63,95,41,4.79
468,La Macarena,CO,2022-11-28 23:54:46,2.1837,-73.7849,73.56,93,72,3.02
469,Bambanglipuro,ID,2022-11-28 23:54:46,-7.95,110.2833,78.53,83,100,2.71
470,Tsiroanomandidy,MG,2022-11-28 23:54:46,-18.7667,46.0333,68.02,78,28,2.73
471,Lamut,PH,2022-11-28 23:54:47,16.6491,121.2247,79.0,74,70,0.4
472,Arona,ES,2022-11-28 23:54:47,28.0996,-16.681,61.56,72,0,19.57
473,Srednekolymsk,RU,2022-11-28 23:54:47,67.45,153.6833,-13.61,99,100,8.63
474,Verkhnevilyuysk,RU,2022-11-28 23:54:48,63.4453,120.3167,-35.1,100,36,3.18
475,Kurali,IN,2022-11-28 23:54:48,30.8315,76.5785,56.82,70,1,2.37
476,Surt,LY,2022-11-28 23:54:48,31.2089,16.5887,65.19,73,27,6.51
477,Pascagoula,US,2022-11-28 23:54:49,30.3658,-88.5561,66.42,90,20,0.0
478,Banda Aceh,ID,2022-11-28 23:54:49,5.5577,95.3222,78.1,86,83,7.67
479,Kjopsvik,NO,2022-11-28 23:54:50,68.097,16.3742,33.67,81,93,9.15
480,Kashi,CN,2022-11-28 23:54:50,39.4547,75.9797,24.01,54,20,8.95
481,Ostrovnoy,RU,2022-11-28 23:54:50,68.0531,39.5131,30.78,87,100,7.94
482,Alofi,NU,2022-11-28 23:54:51,-19.0595,-169.9187,82.29,61,75,14.97
483,Corpus Christi,US,2022-11-28 23:50:09,27.8006,-97.3964,69.8,90,100,11.5
484,Nishihara,JP,2022-11-28 23:54:51,26.1842,127.7558,76.28,89,20,10.36
485,Kontagora,NG,2022-11-28 23:54:52,10.3999,5.4695,71.83,27,100,4.79
486,Manzhouli,CN,2022-11-28 23:54:52,49.6,117.4333,-13.54,88,100,21.5
487,La Reforma,MX,2022-11-28 23:54:52,25.0833,-108.05,71.26,39,0,6.82
488,Aswan,EG,2022-11-28 23:54:53,24.0934,32.907,67.28,34,28,5.39
489,Santa Maria,BR,2022-11-28 23:50:54,-29.6842,-53.8069,76.3,61,20,16.11
490,Bela,IN,2022-11-28 23:54:53,25.9333,81.9833,61.3,55,0,2.55
491,Sheffield,GB,2022-11-28 23:50:57,53.383,-1.4659,44.2,92,1,3.2
492,Kenai,US,2022-11-28 23:54:54,60.5544,-151.2583,8.69,92,0,4.61
493,Manakara,MG,2022-11-28 23:54:54,-22.1333,48.0167,70.84,81,16,6.08
494,Krasnoslobodsk,RU,2022-11-28 23:54:54,48.7072,44.5714,22.82,79,0,13.42
495,Omboue,GA,2022-11-28 23:54:55,-1.5746,9.2618,75.0,91,95,2.44
496,Katsuura,JP,2022-11-28 23:54:55,35.1333,140.3,69.82,67,100,22.59
497,Lagoa,PT,2022-11-28 23:54:55,39.05,-27.9833,66.4,82,94,31.16
498,Yanam,IN,2022-11-28 23:54:56,16.7333,82.2167,67.3,83,10,3.18
499,Januaria,BR,2022-11-28 23:54:56,-15.4833,-44.3667,70.84,95,98,3.51
500,Twentynine Palms,US,2022-11-28 23:54:57,34.1356,-116.0542,62.06,33,65,7.0
501,Jumla,NP,2022-11-28 23:54:57,29.2747,82.1838,41.47,41,0,5.39
502,Fort-Shevchenko,KZ,2022-11-28 23:54:57,44.5086,50.263,37.06,59,73,14.72
503,Dubbo,AU,2022-11-28 23:55:58,-32.25,148.6167,71.73,37,0,11.5
504,Balkanabat,TM,2022-11-28 23:55:58,39.5108,54.3671,49.71,83,6,1.54
505,Salalah,OM,2022-11-28 23:55:58,17.0151,54.0924,74.48,47,1,3.38
506,Seymchan,RU,2022-11-28 23:55:59,62.8833,152.4333,-16.96,99,100,7.96
507,Alamosa,US,2022-11-28 23:54:36,37.4695,-105.87,32.38,38,85,15.1
508,Acarau,BR,2022-11-28 23:55:59,-2.8856,-40.12,78.6,81,100,12.59
509,Kitovo,RU,2022-11-28 23:56:00,56.8659,41.2825,7.84,95,95,3.44
510,Maldonado,UY,2022-11-28 23:53:27,-34.6667,-54.9167,74.59,79,3,14.18
511,Warkworth,NZ,2022-11-28 23:56:00,-36.4,174.6667,71.49,57,95,6.31
512,Atbasar,KZ,2022-11-28 23:56:00,51.8,68.3333,1.6,79,100,10.74
513,Makamba,BI,2022-11-28 23:56:01,-4.1348,29.804,61.66,90,99,1.92
514,Lorengau,PG,2022-11-28 23:56:01,-2.0226,147.2712,85.69,61,37,7.09
515,Tanabe,JP,2022-11-28 23:56:01,33.7333,135.3667,69.01,94,75,19.57
516,San Quintin,MX,2022-11-28 23:56:02,30.4833,-115.95,61.7,67,20,12.5
517,Siverek,TR,2022-11-28 23:56:02,37.755,39.3167,50.16,64,95,6.04
518,Listvyanskiy,RU,2022-11-28 23:56:02,54.4399,83.4984,-13.56,93,98,1.7
519,Cochrane,CA,2022-11-28 23:56:03,51.1834,-114.4687,10.62,63,0,11.5
520,Pangoa,PE,2022-11-28 23:56:03,-12.1167,-73.0,72.95,79,97,3.53
521,Manggar,ID,2022-11-28 23:56:04,-2.8833,108.2667,79.18,84,93,4.14
522,Vila Franca Do Campo,PT,2022-11-28 23:56:04,37.7167,-25.4333,69.19,94,100,18.63
523,Oruro,BO,2022-11-28 23:56:04,-17.9833,-67.15,54.09,44,40,16.11
524,Nantucket,US,2022-11-28 23:56:05,41.2835,-70.0995,48.15,75,52,21.81
525,Tila,MX,2022-11-28 23:56:05,17.4,-92.4833,72.99,97,100,1.54
526,Victor Harbor,AU,2022-11-28 23:56:06,-35.5667,138.6167,61.0,72,100,8.03
527,Tilichiki,RU,2022-11-28 23:56:06,60.4667,166.1,32.23,97,96,26.26
528,Moguer,ES,2022-11-28 23:56:06,37.2756,-6.8385,51.71,53,53,4.0
529,Sassandra,CI,2022-11-28 23:56:07,4.95,-6.0833,77.59,86,71,7.4
530,Mujiayingzi,CN,2022-11-28 23:56:07,42.1167,118.7833,7.93,37,1,18.45
531,Tigil,RU,2022-11-28 23:56:07,57.8,158.6667,26.31,91,100,24.9
532,Kincardine,GB,2022-11-28 23:56:08,56.0667,-3.7167,43.83,93,5,3.6
533,Jaguaquara,BR,2022-11-28 23:56:08,-13.5306,-39.9708,67.75,97,100,5.12
534,Narsaq,GL,2022-11-28 23:56:08,60.9167,-46.05,30.61,95,100,5.21
535,Viedma,AR,2022-11-28 23:56:09,-40.8135,-62.9967,76.23,59,51,7.78
536,Khash,IR,2022-11-28 23:56:09,28.2211,61.2158,51.28,31,0,4.59
537,Galesong,ID,2022-11-28 23:56:10,-5.3166,119.3661,77.02,78,100,4.56
538,Sao Borja,BR,2022-11-28 23:56:10,-28.6606,-56.0044,77.95,42,0,7.52
539,Leua,SK,2022-11-28 23:56:11,48.2156,18.6071,33.67,90,47,7.29
540,Ranong,TH,2022-11-28 23:56:11,9.9658,98.6348,73.33,89,66,3.58
541,Nyurba,RU,2022-11-28 23:56:11,63.2842,118.3319,-34.58,100,44,4.03
542,Cayenne,GF,2022-11-28 23:52:53,4.9333,-52.3333,77.04,94,75,0.0
543,Kirakira,SB,2022-11-28 23:56:12,-10.4544,161.9205,84.76,72,100,8.32
544,Sarti,GR,2022-11-28 23:56:12,40.1,23.9833,49.91,84,100,11.74
545,Lodja,CD,2022-11-28 23:56:13,-3.4833,23.4333,69.3,99,98,0.65
546,Hays,US,2022-11-28 23:56:13,30.0502,-98.0336,65.43,67,0,1.01
547,Bilma,NE,2022-11-28 23:56:13,18.6853,12.9164,61.16,31,91,9.15
548,Vaasa,FI,2022-11-28 23:57:14,63.096,21.6158,32.02,86,100,4.61
549,Lensk,RU,2022-11-28 23:57:14,60.7253,114.9278,-23.17,99,98,4.34
550,Ilesha,NG,2022-11-28 23:57:15,7.1371,5.2583,71.78,89,51,2.13
551,Sept-Iles,CA,2022-11-28 23:54:11,50.2001,-66.3821,23.0,65,40,14.97
552,Chicama,PE,2022-11-28 23:57:15,-7.8447,-79.1469,66.74,79,99,5.77
553,Umm Lajj,SA,2022-11-28 23:57:16,25.0213,37.2685,77.88,69,100,10.98
554,Derzhavinsk,KZ,2022-11-28 23:57:16,51.1,66.3167,6.37,77,100,14.38
555,Magistralnyy,RU,2022-11-28 23:57:16,56.1725,107.4458,-6.99,95,100,3.49
556,Port Macquarie,AU,2022-11-28 23:57:17,-31.4333,152.9167,78.89,60,7,11.81
557,Le Port,RE,2022-11-28 23:57:17,-20.9373,55.2919,72.25,60,94,1.54
558,Marrakesh,MA,2022-11-28 23:57:17,31.6315,-8.0083,59.07,47,0,4.61
559,Sisimiut,GL,2022-11-28 23:57:18,66.9395,-53.6735,22.3,72,100,8.32
560,Makakilo City,US,2022-11-28 23:57:18,21.3469,-158.0858,74.68,86,100,5.75
561,Luanda,AO,2022-11-28 23:57:19,-8.8368,13.2343,77.85,82,97,5.93
